env_raw,pos_raw,r_idx,th_idx,ph_idx
39926,874721,106,99,33
39717,874722,106,99,34
39384,874784,106,100,32
39905,874785,106,100,33
39502,874786,106,100,34
39188,874848,106,101,32
39809,874849,106,101,33
39596,874850,106,101,34
39479,874913,106,102,33
39486,874914,106,102,34
39585,874977,106,103,33
39259,874978,106,103,34
39378,875041,106,104,33
39305,875042,106,104,34
39300,875106,106,105,34
39174,875169,106,106,33
39411,881569,107,78,33
39654,881633,107,79,33
39541,881697,107,80,33
39183,881698,107,80,34
39403,881760,107,81,32
39751,881761,107,81,33
39566,881824,107,82,32
39788,881825,107,82,33
39451,881826,107,82,34
39355,881888,107,83,32
39715,881889,107,83,33
39338,881890,107,83,34
39659,881952,107,84,32
39922,881953,107,84,33
39339,881954,107,84,34
39689,882016,107,85,32
40181,882017,107,85,33
39548,882018,107,85,34
39657,882080,107,86,32
40101,882081,107,86,33
39664,882082,107,86,34
39793,882144,107,87,32
40113,882145,107,87,33
39478,882146,107,87,34
39828,882208,107,88,32
40287,882209,107,88,33
39696,882210,107,88,34
39675,882272,107,89,32
40218,882273,107,89,33
39669,882274,107,89,34
39806,882336,107,90,32
40023,882337,107,90,33
39541,882338,107,90,34
39878,882400,107,91,32
40266,882401,107,91,33
39589,882402,107,91,34
39852,882464,107,92,32
40210,882465,107,92,33
39606,882466,107,92,34
39726,882528,107,93,32
40097,882529,107,93,33
39566,882530,107,93,34
39813,882592,107,94,32
40178,882593,107,94,33
39589,882594,107,94,34
39661,882656,107,95,32
40067,882657,107,95,33
39531,882658,107,95,34
39487,882720,107,96,32
39739,882721,107,96,33
39346,882722,107,96,34
39539,882784,107,97,32
39918,882785,107,97,33
39365,882786,107,97,34
39432,882848,107,98,32
39838,882849,107,98,33
39395,882850,107,98,34
39411,882912,107,99,32
39559,882913,107,99,33
39249,882914,107,99,34
39378,882976,107,100,32
39712,882977,107,100,33
39454,883041,107,101,33
39265,883105,107,102,33
39372,883169,107,103,33
39237,918687,112,18,31
39236,918688,112,18,32
39290,918689,112,18,33
39198,918690,112,18,34
39221,918751,112,19,31
39296,918752,112,19,32
39376,918753,112,19,33
39276,918754,112,19,34
39184,918755,112,19,35
39268,918815,112,20,31
39362,918816,112,20,32
39363,918817,112,20,33
39271,918818,112,20,34
39197,918819,112,20,35
39219,918878,112,21,30
39364,918879,112,21,31
39456,918880,112,21,32
39507,918881,112,21,33
39433,918882,112,21,34
39204,918883,112,21,35
39215,918942,112,22,30
39351,918943,112,22,31
39486,918944,112,22,32
39428,918945,112,22,33
39461,918946,112,22,34
39331,918947,112,22,35
39335,919006,112,23,30
39391,919007,112,23,31
39366,919008,112,23,32
39425,919009,112,23,33
39426,919010,112,23,34
39344,919011,112,23,35
39223,919069,112,24,29
39373,919070,112,24,30
39411,919071,112,24,31
39455,919072,112,24,32
39446,919073,112,24,33
39335,919074,112,24,34
39240,919075,112,24,35
39187,919076,112,24,36
39295,919133,112,25,29
39436,919134,112,25,30
39526,919135,112,25,31
39547,919136,112,25,32
39508,919137,112,25,33
39390,919138,112,25,34
39302,919197,112,26,29
39456,919198,112,26,30
39592,919199,112,26,31
39651,919200,112,26,32
39541,919201,112,26,33
39432,919202,112,26,34
39194,919203,112,26,35
39275,919261,112,27,29
39491,919262,112,27,30
39598,919263,112,27,31
39592,919264,112,27,32
39548,919265,112,27,33
39462,919266,112,27,34
39303,919267,112,27,35
39262,919325,112,28,29
39407,919326,112,28,30
39504,919327,112,28,31
39611,919328,112,28,32
39577,919329,112,28,33
39516,919330,112,28,34
39292,919331,112,28,35
39208,919389,112,29,29
39384,919390,112,29,30
39547,919391,112,29,31
39590,919392,112,29,32
39554,919393,112,29,33
39458,919394,112,29,34
39239,919395,112,29,35
39262,919454,112,30,30
39431,919455,112,30,31
39422,919456,112,30,32
39482,919457,112,30,33
39383,919458,112,30,34
39195,919459,112,30,35
39204,919519,112,31,31
39378,919520,112,31,32
39400,919521,112,31,33
39252,919522,112,31,34
39174,919583,112,32,31
39207,919584,112,32,32
39189,919649,112,33,33
