env_raw,pos_raw,r_idx,th_idx,ph_idx
40698,678113,82,99,33
40533,678114,82,99,34
39217,678115,82,99,35
39384,678152,82,100,8
39169,678153,82,100,9
39526,678176,82,100,32
40612,678177,82,100,33
40442,678178,82,100,34
39221,678206,82,100,62
39347,678216,82,101,8
39244,678217,82,101,9
39370,678240,82,101,32
40283,678241,82,101,33
40180,678242,82,101,34
39248,678270,82,101,62
39396,678280,82,102,8
39337,678281,82,102,9
39186,678304,82,102,32
40211,678305,82,102,33
39922,678306,82,102,34
39239,678344,82,103,8
39272,678345,82,103,9
39271,678368,82,103,32
40101,678369,82,103,33
39836,678370,82,103,34
39361,678408,82,104,8
39271,678409,82,104,9
39720,678433,82,104,33
39554,678434,82,104,34
39337,678462,82,104,62
39259,678472,82,105,8
39287,678473,82,105,9
39715,678497,82,105,33
39385,678498,82,105,34
39195,678542,82,106,14
39419,678561,82,106,33
39216,678562,82,106,34
39185,678590,82,106,62
39171,678600,82,107,8
39187,678601,82,107,9
39305,678625,82,107,33
39241,678654,82,107,62
39213,678666,82,108,10
39362,678670,82,108,14
39176,678689,82,108,33
39178,678730,82,109,10
39201,678782,82,109,62
39250,678794,82,110,10
39323,678798,82,110,14
39175,678858,82,111,10
39208,678862,82,111,14
39273,678926,82,112,14
39186,678986,82,113,10
39349,678987,82,113,11
39272,678990,82,113,14
39236,679050,82,114,10
39368,679051,82,114,11
39219,679114,82,115,10
39328,679115,82,115,11
39293,679178,82,116,10
39435,679179,82,116,11
39476,679243,82,117,11
39432,679307,82,118,11
39192,679348,82,118,52
39585,679371,82,119,11
39423,679435,82,120,11
39246,679476,82,120,52
39714,679499,82,121,11
39647,679563,82,122,11
39667,679627,82,123,11
39650,679691,82,124,11
39488,679755,82,125,11
39771,679819,82,126,11
39550,679883,82,127,11
39188,684578,83,72,34
39274,684642,83,73,34
39393,684705,83,74,33
39506,684706,83,74,34
39555,684769,83,75,33
39730,684770,83,75,34
39582,684833,83,76,33
39886,684834,83,76,34
39193,684835,83,76,35
39708,684897,83,77,33
39788,684898,83,77,34
39286,684899,83,77,35
39900,684961,83,78,33
40062,684962,83,78,34
40045,685025,83,79,33
40406,685026,83,79,34
39500,685027,83,79,35
39938,685089,83,80,33
40287,685090,83,80,34
39615,685091,83,80,35
39207,685152,83,81,32
40222,685153,83,81,33
40385,685154,83,81,34
39612,685155,83,81,35
40410,685217,83,82,33
40579,685218,83,82,34
39840,685219,83,82,35
40143,685281,83,83,33
40595,685282,83,83,34
39956,685283,83,83,35
40224,685345,83,84,33
40456,685346,83,84,34
39892,685347,83,84,35
39231,685408,83,85,32
40480,685409,83,85,33
40766,685410,83,85,34
39723,685411,83,85,35
39214,685472,83,86,32
40460,685473,83,86,33
40719,685474,83,86,34
39924,685475,83,86,35
39195,685536,83,87,32
40411,685537,83,87,33
40562,685538,83,87,34
39925,685539,83,87,35
39172,685600,83,88,32
40442,685601,83,88,33
40784,685602,83,88,34
39861,685603,83,88,35
39246,685664,83,89,32
40479,685665,83,89,33
40766,685666,83,89,34
39946,685667,83,89,35
40179,685729,83,90,33
40487,685730,83,90,34
39784,685731,83,90,35
40317,685793,83,91,33
40550,685794,83,91,34
39589,685795,83,91,35
39188,685856,83,92,32
40320,685857,83,92,33
40587,685858,83,92,34
39657,685859,83,92,35
40194,685921,83,93,33
40395,685922,83,93,34
39535,685923,83,93,35
40238,685985,83,94,33
40483,685986,83,94,34
39415,685987,83,94,35
40113,686049,83,95,33
40233,686050,83,95,34
39388,686051,83,95,35
39820,686113,83,96,33
40026,686114,83,96,34
39824,686177,83,97,33
39988,686178,83,97,34
39713,686241,83,98,33
39901,686242,83,98,34
39647,686305,83,99,33
39784,686306,83,99,34
39499,686369,83,100,33
39521,686370,83,100,34
39250,686434,83,101,34
39290,686497,83,102,33
39315,686498,83,102,34
39374,693218,84,79,34
39310,693282,84,80,34
39258,693346,84,81,34
39225,693409,84,82,33
39374,693410,84,82,34
39335,693474,84,83,34
39253,693538,84,84,34
39397,693602,84,85,34
39179,693665,84,86,33
39408,693666,84,86,34
39295,693730,84,87,34
39405,693794,84,88,34
39375,693858,84,89,34
39179,693986,84,91,34
39202,918113,112,9,33
39188,918114,112,9,34
39182,918115,112,9,35
39209,918175,112,10,31
39275,918176,112,10,32
39293,918177,112,10,33
39274,918178,112,10,34
39226,918179,112,10,35
39230,918180,112,10,36
39208,918181,112,10,37
39196,918238,112,11,30
39261,918239,112,11,31
39352,918240,112,11,32
39389,918241,112,11,33
39359,918242,112,11,34
39362,918243,112,11,35
39344,918244,112,11,36
39186,918245,112,11,37
39188,918301,112,12,29
39271,918302,112,12,30
39428,918303,112,12,31
39484,918304,112,12,32
39451,918305,112,12,33
39465,918306,112,12,34
39525,918307,112,12,35
39454,918308,112,12,36
39333,918309,112,12,37
39248,918365,112,13,29
39429,918366,112,13,30
39482,918367,112,13,31
39567,918368,112,13,32
39634,918369,112,13,33
39560,918370,112,13,34
39581,918371,112,13,35
39477,918372,112,13,36
39353,918373,112,13,37
39262,918374,112,13,38
39355,918429,112,14,29
39452,918430,112,14,30
39613,918431,112,14,31
39789,918432,112,14,32
39775,918433,112,14,33
39685,918434,112,14,34
39671,918435,112,14,35
39608,918436,112,14,36
39517,918437,112,14,37
39353,918438,112,14,38
39427,918493,112,15,29
39648,918494,112,15,30
39710,918495,112,15,31
39796,918496,112,15,32
39888,918497,112,15,33
39873,918498,112,15,34
39812,918499,112,15,35
39665,918500,112,15,36
39530,918501,112,15,37
39401,918502,112,15,38
39191,918503,112,15,39
39233,918556,112,16,28
39535,918557,112,16,29
39670,918558,112,16,30
39852,918559,112,16,31
39926,918560,112,16,32
39970,918561,112,16,33
39965,918562,112,16,34
39934,918563,112,16,35
39795,918564,112,16,36
39654,918565,112,16,37
39349,918566,112,16,38
39247,918567,112,16,39
39474,918621,112,17,29
39767,918622,112,17,30
39895,918623,112,17,31
39989,918624,112,17,32
40049,918625,112,17,33
40035,918626,112,17,34
39948,918627,112,17,35
39888,918628,112,17,36
39741,918629,112,17,37
39527,918630,112,17,38
39215,918631,112,17,39
39291,918684,112,18,28
39518,918685,112,18,29
39741,918686,112,18,30
39947,918687,112,18,31
40017,918688,112,18,32
40045,918689,112,18,33
40076,918690,112,18,34
40009,918691,112,18,35
39850,918692,112,18,36
39776,918693,112,18,37
39521,918694,112,18,38
39221,918695,112,18,39
39261,918748,112,19,28
39479,918749,112,19,29
39723,918750,112,19,30
39865,918751,112,19,31
40019,918752,112,19,32
40115,918753,112,19,33
40084,918754,112,19,34
39999,918755,112,19,35
39906,918756,112,19,36
39705,918757,112,19,37
39420,918758,112,19,38
39195,918759,112,19,39
39252,918812,112,20,28
39492,918813,112,20,29
39683,918814,112,20,30
39850,918815,112,20,31
40019,918816,112,20,32
40031,918817,112,20,33
40072,918818,112,20,34
39931,918819,112,20,35
39805,918820,112,20,36
39689,918821,112,20,37
39368,918822,112,20,38
39323,918877,112,21,29
39726,918878,112,21,30
39875,918879,112,21,31
40021,918880,112,21,32
40056,918881,112,21,33
40033,918882,112,21,34
39926,918883,112,21,35
39800,918884,112,21,36
39656,918885,112,21,37
39383,918886,112,21,38
39362,918941,112,22,29
39650,918942,112,22,30
39825,918943,112,22,31
39947,918944,112,22,32
39918,918945,112,22,33
39971,918946,112,22,34
39864,918947,112,22,35
39731,918948,112,22,36
39488,918949,112,22,37
39297,918950,112,22,38
39318,919005,112,23,29
39626,919006,112,23,30
39834,919007,112,23,31
39916,919008,112,23,32
39995,919009,112,23,33
39929,919010,112,23,34
39836,919011,112,23,35
39649,919012,112,23,36
39483,919013,112,23,37
39196,919014,112,23,38
39378,919069,112,24,29
39646,919070,112,24,30
39854,919071,112,24,31
40028,919072,112,24,32
40043,919073,112,24,33
40084,919074,112,24,34
39997,919075,112,24,35
39832,919076,112,24,36
39487,919077,112,24,37
39209,919078,112,24,38
39368,919133,112,25,29
39639,919134,112,25,30
39910,919135,112,25,31
40033,919136,112,25,32
40124,919137,112,25,33
40114,919138,112,25,34
39985,919139,112,25,35
39848,919140,112,25,36
39532,919141,112,25,37
39212,919142,112,25,38
39356,919197,112,26,29
39690,919198,112,26,30
39928,919199,112,26,31
40086,919200,112,26,32
40116,919201,112,26,33
40157,919202,112,26,34
39974,919203,112,26,35
39783,919204,112,26,36
39494,919205,112,26,37
39200,919206,112,26,38
39329,919261,112,27,29
39639,919262,112,27,30
39875,919263,112,27,31
40009,919264,112,27,32
40079,919265,112,27,33
40064,919266,112,27,34
39966,919267,112,27,35
39835,919268,112,27,36
39428,919269,112,27,37
39316,919325,112,28,29
39637,919326,112,28,30
39778,919327,112,28,31
39942,919328,112,28,32
40018,919329,112,28,33
40034,919330,112,28,34
39939,919331,112,28,35
39746,919332,112,28,36
39361,919333,112,28,37
39215,919389,112,29,29
39515,919390,112,29,30
39799,919391,112,29,31
39891,919392,112,29,32
39952,919393,112,29,33
39942,919394,112,29,34
39754,919395,112,29,35
39506,919396,112,29,36
39296,919397,112,29,37
39368,919454,112,30,30
39622,919455,112,30,31
39689,919456,112,30,32
39750,919457,112,30,33
39760,919458,112,30,34
39688,919459,112,30,35
39376,919460,112,30,36
39264,919518,112,31,30
39380,919519,112,31,31
39560,919520,112,31,32
39643,919521,112,31,33
39601,919522,112,31,34
39445,919523,112,31,35
39279,919524,112,31,36
39339,919583,112,32,31
39447,919584,112,32,32
39480,919585,112,32,33
39521,919586,112,32,34
39415,919587,112,32,35
39235,919588,112,32,36
39296,919647,112,33,31
39378,919648,112,33,32
39554,919649,112,33,33
39502,919650,112,33,34
39288,919651,112,33,35
39353,919712,112,34,32
39380,919713,112,34,33
39370,919714,112,34,34
39308,919715,112,34,35
39178,919776,112,35,32
39203,919777,112,35,33
39225,919778,112,35,34
39166,927074,113,21,34
39201,927136,113,22,32
39228,927137,113,22,33
39224,927138,113,22,34
39211,927139,113,22,35
39185,927199,113,23,31
39248,927200,113,23,32
39309,927201,113,23,33
39309,927202,113,23,34
39231,927203,113,23,35
39168,927263,113,24,31
39312,927264,113,24,32
39314,927265,113,24,33
39331,927266,113,24,34
39298,927267,113,24,35
39168,927268,113,24,36
39222,927327,113,25,31
39293,927328,113,25,32
39366,927329,113,25,33
39324,927330,113,25,34
39221,927331,113,25,35
39167,927391,113,26,31
39300,927392,113,26,32
39293,927393,113,26,33
39290,927394,113,26,34
39207,927395,113,26,35
39199,927456,113,27,32
39247,927457,113,27,33
39176,927458,113,27,34
39217,943520,115,22,32
39186,943521,115,22,33
39188,943522,115,22,34
39169,943583,115,23,31
39201,943584,115,23,32
39242,943585,115,23,33
39241,943586,115,23,34
39270,943648,115,24,32
39268,943649,115,24,33
39259,943650,115,24,34
39225,943651,115,24,35
39243,943712,115,25,32
39305,943713,115,25,33
39264,943714,115,25,34
39245,943776,115,26,32
39210,943777,115,26,33
39210,943778,115,26,34
39171,943841,115,27,33
